"","idx","injseq","source_plate","well384","well96","cell","drug","conc","quadrant"
"26123",23068,"140","P2","M18","G9","ACHN","Etomoxir","1.10e+01",2
"26124",6042,"178","P2","M18","G9","HOP62","Etomoxir","1.10e+01",2
"26125",19915,"189","P2","M18","G9","A498","Etomoxir","1.10e+01",2
"26126",27090,"111","P2","M18","G9","IGROV1","Etomoxir","1.10e+01",2
"26127",12521,"164","P2","M18","G9","COLO205","Etomoxir","1.10e+01",2
"26128",19914,"189","P2","M18","G9","A498","Etomoxir","1.10e+01",2
"26129",9333,"191","P2","M18","G9","HT29","Etomoxir","1.10e+01",2
"26130",18311,"203","P2","M18","G9","M14","Etomoxir","1.10e+01",2
"26131",2664,"110","P2","M18","G9","MDAMB231","Etomoxir","1.10e+01",2
"26132",1126,"157","P2","M18","G9","LOXIMVI","Etomoxir","1.10e+01",2
"26133",6043,"178","P2","M18","G9","HOP62","Etomoxir","1.10e+01",2
"26134",15702,"123","P2","M18","G9","SW620","Etomoxir","1.10e+01",2
"26135",27091,"111","P2","M18","G9","IGROV1","Etomoxir","1.10e+01",2
"26136",30374,"128","P2","M18","G9","SKMEL2","Etomoxir","1.10e+01",2
"26137",4425,"181","P2","M18","G9","T47D","Etomoxir","1.10e+01",2
"26138",9332,"191","P2","M18","G9","HT29","Etomoxir","1.10e+01",2
"26139",10090,"162","P2","M18","G9","OVCAR5","Etomoxir","1.10e+01",2
"26140",27906,"111","P2","M18","G9","HCT15","Etomoxir","1.10e+01",2
"26141",17319,"115","P2","M18","G9","OVCAR4","Etomoxir","1.10e+01",2
"26142",32810,"122","P2","M18","G9","BT549","Etomoxir","1.10e+01",2
"26143",27907,"111","P2","M18","G9","HCT15","Etomoxir","1.10e+01",2
"26144",15703,"123","P2","M18","G9","SW620","Etomoxir","1.10e+01",2
"26145",30375,"128","P2","M18","G9","SKMEL2","Etomoxir","1.10e+01",2
"26146",21423,"131","P2","M18","G9","MALME3M","Etomoxir","1.10e+01",2
"26147",12520,"164","P2","M18","G9","COLO205","Etomoxir","1.10e+01",2
"26148",7578,"130","P2","M18","G9","EKVX","Etomoxir","1.10e+01",2
"26149",14074,"125","P2","M18","G9","UACC257","Etomoxir","1.10e+01",2
"26150",32038,"144","P2","M18","G9","SF539","Etomoxir","1.10e+01",2
"26151",25639,"201","P2","M18","G9","HS578T","Etomoxir","1.10e+01",2
"26152",17318,"115","P2","M18","G9","OVCAR4","Etomoxir","1.10e+01",2
"26153",7579,"130","P2","M18","G9","EKVX","Etomoxir","1.10e+01",2
"26154",23069,"140","P2","M18","G9","ACHN","Etomoxir","1.10e+01",2
"26155",1127,"157","P2","M18","G9","LOXIMVI","Etomoxir","1.10e+01",2
"26156",32039,"144","P2","M18","G9","SF539","Etomoxir","1.10e+01",2
"26157",14075,"125","P2","M18","G9","UACC257","Etomoxir","1.10e+01",2
"26158",25638,"201","P2","M18","G9","HS578T","Etomoxir","1.10e+01",2
"26159",4424,"181","P2","M18","G9","T47D","Etomoxir","1.10e+01",2
"26160",21422,"131","P2","M18","G9","MALME3M","Etomoxir","1.10e+01",2
"26161",21205," 22","P2","M19","G10","MALME3M","Oxfenicine","2.77e-02",1
"26162",26980," 56","P2","M19","G10","IGROV1","Oxfenicine","2.77e-02",1
"26163",15593," 68","P2","M19","G10","SW620","Oxfenicine","2.77e-02",1
"26164",15592," 68","P2","M19","G10","SW620","Oxfenicine","2.77e-02",1
"26165",26981," 56","P2","M19","G10","IGROV1","Oxfenicine","2.77e-02",1
"26166",19712," 88","P2","M19","G10","A498","Oxfenicine","2.77e-02",1
"26167",25409," 86","P2","M19","G10","HS578T","Oxfenicine","2.77e-02",1
"26168",27828," 72","P2","M19","G10","HCT15","Oxfenicine","2.77e-02",1
"26169",12337," 72","P2","M19","G10","COLO205","Oxfenicine","2.77e-02",1
"26170",21204," 22","P2","M19","G10","MALME3M","Oxfenicine","2.77e-02",1
"26171",4183," 60","P2","M19","G10","T47D","Oxfenicine","2.77e-02",1
"26172",13871," 23","P2","M19","G10","UACC257","Oxfenicine","2.77e-02",1
"26173",9781,"  7","P2","M19","G10","OVCAR5","Oxfenicine","2.77e-02",1
"26174",32581,"  7","P2","M19","G10","BT549","Oxfenicine","2.77e-02",1
"26175",18052," 74","P2","M19","G10","M14","Oxfenicine","2.77e-02",1
"26176",5855," 84","P2","M19","G10","HOP62","Oxfenicine","2.77e-02",1
"26177",9104," 77","P2","M19","G10","HT29","Oxfenicine","2.77e-02",1
"26178",2587," 71","P2","M19","G10","MDAMB231","Oxfenicine","2.77e-02",1
"26179",18053," 74","P2","M19","G10","M14","Oxfenicine","2.77e-02",1
"26180",13870," 23","P2","M19","G10","UACC257","Oxfenicine","2.77e-02",1
"26181",31799," 24","P2","M19","G10","SF539","Oxfenicine","2.77e-02",1
"26182",1010," 99","P2","M19","G10","LOXIMVI","Oxfenicine","2.77e-02",1
"26183",1011," 99","P2","M19","G10","LOXIMVI","Oxfenicine","2.77e-02",1
"26184",32580,"  7","P2","M19","G10","BT549","Oxfenicine","2.77e-02",1
"26185",9780,"  7","P2","M19","G10","OVCAR5","Oxfenicine","2.77e-02",1
"26186",5854," 84","P2","M19","G10","HOP62","Oxfenicine","2.77e-02",1
"26187",19713," 88","P2","M19","G10","A498","Oxfenicine","2.77e-02",1
"26188",7514," 98","P2","M19","G10","EKVX","Oxfenicine","2.77e-02",1
"26189",17248," 80","P2","M19","G10","OVCAR4","Oxfenicine","2.77e-02",1
"26190",27829," 72","P2","M19","G10","HCT15","Oxfenicine","2.77e-02",1
"26191",2586," 71","P2","M19","G10","MDAMB231","Oxfenicine","2.77e-02",1
"26192",4182," 60","P2","M19","G10","T47D","Oxfenicine","2.77e-02",1
"26193",17249," 80","P2","M19","G10","OVCAR4","Oxfenicine","2.77e-02",1
"26194",25408," 86","P2","M19","G10","HS578T","Oxfenicine","2.77e-02",1
"26195",22910," 61","P2","M19","G10","ACHN","Oxfenicine","2.77e-02",1
"26196",30259," 70","P2","M19","G10","SKMEL2","Oxfenicine","2.77e-02",1
"26197",7515," 98","P2","M19","G10","EKVX","Oxfenicine","2.77e-02",1
"26198",12336," 72","P2","M19","G10","COLO205","Oxfenicine","2.77e-02",1
"26199",31798," 24","P2","M19","G10","SF539","Oxfenicine","2.77e-02",1
"26200",9105," 77","P2","M19","G10","HT29","Oxfenicine","2.77e-02",1
"26201",22911," 61","P2","M19","G10","ACHN","Oxfenicine","2.77e-02",1
"26202",30258," 70","P2","M19","G10","SKMEL2","Oxfenicine","2.77e-02",1
"26203",7667,"174","P2","M20","G10","EKVX","Paclitaxel","1.10e-03",2
"26204",19927,"195","P2","M20","G10","A498","Paclitaxel","1.10e-03",2
"26205",17496,"204","P2","M20","G10","OVCAR4","Paclitaxel","1.10e-03",2
"26206",12480,"144","P2","M20","G10","COLO205","Paclitaxel","1.10e-03",2
"26207",19926,"195","P2","M20","G10","A498","Paclitaxel","1.10e-03",2
"26208",4302,"120","P2","M20","G10","T47D","Paclitaxel","1.10e-03",2
"26209",4303,"120","P2","M20","G10","T47D","Paclitaxel","1.10e-03",2
"26210",18225,"160","P2","M20","G10","M14","Paclitaxel","1.10e-03",2
"26211",15688,"116","P2","M20","G10","SW620","Paclitaxel","1.10e-03",2
"26212",12481,"144","P2","M20","G10","COLO205","Paclitaxel","1.10e-03",2
"26213",1185,"186","P2","M20","G10","LOXIMVI","Paclitaxel","1.10e-03",2
"26214",1184,"186","P2","M20","G10","LOXIMVI","Paclitaxel","1.10e-03",2
"26215",7666,"174","P2","M20","G10","EKVX","Paclitaxel","1.10e-03",2
"26216",27134,"133","P2","M20","G10","IGROV1","Paclitaxel","1.10e-03",2
"26217",18224,"160","P2","M20","G10","M14","Paclitaxel","1.10e-03",2
"26218",21404,"122","P2","M20","G10","MALME3M","Paclitaxel","1.10e-03",2
"26219",32034,"142","P2","M20","G10","SF539","Paclitaxel","1.10e-03",2
"26220",10085,"159","P2","M20","G10","OVCAR5","Paclitaxel","1.10e-03",2
"26221",5910,"112","P2","M20","G10","HOP62","Paclitaxel","1.10e-03",2
"26222",5911,"112","P2","M20","G10","HOP62","Paclitaxel","1.10e-03",2
"26223",23180,"196","P2","M20","G10","ACHN","Paclitaxel","1.10e-03",2
"26224",17497,"204","P2","M20","G10","OVCAR4","Paclitaxel","1.10e-03",2
"26225",27135,"133","P2","M20","G10","IGROV1","Paclitaxel","1.10e-03",2
"26226",25502,"133","P2","M20","G10","HS578T","Paclitaxel","1.10e-03",2
"26227",2714,"135","P2","M20","G10","MDAMB231","Paclitaxel","1.10e-03",2
"26228",23181,"196","P2","M20","G10","ACHN","Paclitaxel","1.10e-03",2
"26229",10084,"159","P2","M20","G10","OVCAR5","Paclitaxel","1.10e-03",2
"26230",14060,"118","P2","M20","G10","UACC257","Paclitaxel","1.10e-03",2
"26231",27916,"116","P2","M20","G10","HCT15","Paclitaxel","1.10e-03",2
"26232",9211,"130","P2","M20","G10","HT29","Paclitaxel","1.10e-03",2
"26233",32035,"142","P2","M20","G10","SF539","Paclitaxel","1.10e-03",2
"26234",15689,"116","P2","M20","G10","SW620","Paclitaxel","1.10e-03",2
"26235",30511,"196","P2","M20","G10","SKMEL2","Paclitaxel","1.10e-03",2
"26236",21405,"122","P2","M20","G10","MALME3M","Paclitaxel","1.10e-03",2
"26237",30510,"196","P2","M20","G10","SKMEL2","Paclitaxel","1.10e-03",2
"26238",9210,"130","P2","M20","G10","HT29","Paclitaxel","1.10e-03",2
"26239",14061,"118","P2","M20","G10","UACC257","Paclitaxel","1.10e-03",2
"26240",27917,"116","P2","M20","G10","HCT15","Paclitaxel","1.10e-03",2
"26241",25503,"133","P2","M20","G10","HS578T","Paclitaxel","1.10e-03",2
"26242",32860,"147","P2","M20","G10","BT549","Paclitaxel","1.10e-03",2
"26243",2715,"135","P2","M20","G10","MDAMB231","Paclitaxel","1.10e-03",2
"26244",32861,"147","P2","M20","G10","BT549","Paclitaxel","1.10e-03",2
"26245",5816," 65","P2","M21","G11","HOP62","DMSO","3.67e+02",1
"26246",9778,"  6","P2","M21","G11","OVCAR5","DMSO","3.67e+02",1
"26247",12229," 18","P2","M21","G11","COLO205","DMSO","3.67e+02",1
"26248",9779,"  6","P2","M21","G11","OVCAR5","DMSO","3.67e+02",1
"26249",4200," 69","P2","M21","G11","T47D","DMSO","3.67e+02",1
"26250",21227," 33","P2","M21","G11","MALME3M","DMSO","3.67e+02",1
"26251",15659,"101","P2","M21","G11","SW620","DMSO","3.67e+02",1
"26252",17139," 25","P2","M21","G11","OVCAR4","DMSO","3.67e+02",1
"26253",19672," 68","P2","M21","G11","A498","DMSO","3.67e+02",1
"26254",2463,"  9","P2","M21","G11","MDAMB231","DMSO","3.67e+02",1
"26255",12228," 18","P2","M21","G11","COLO205","DMSO","3.67e+02",1
"26256",19673," 68","P2","M21","G11","A498","DMSO","3.67e+02",1
"26257",27850," 83","P2","M21","G11","HCT15","DMSO","3.67e+02",1
"26258",26957," 44","P2","M21","G11","IGROV1","DMSO","3.67e+02",1
"26259",18092," 94","P2","M21","G11","M14","DMSO","3.67e+02",1
"26260",22860," 36","P2","M21","G11","ACHN","DMSO","3.67e+02",1
"26261",21226," 33","P2","M21","G11","MALME3M","DMSO","3.67e+02",1
"26262",13942," 59","P2","M21","G11","UACC257","DMSO","3.67e+02",1
"26263",4201," 69","P2","M21","G11","T47D","DMSO","3.67e+02",1
"26264",18093," 94","P2","M21","G11","M14","DMSO","3.67e+02",1
"26265",843," 15","P2","M21","G11","LOXIMVI","DMSO","3.67e+02",1
"26266",9137," 93","P2","M21","G11","HT29","DMSO","3.67e+02",1
"26267",22861," 36","P2","M21","G11","ACHN","DMSO","3.67e+02",1
"26268",7357," 19","P2","M21","G11","EKVX","DMSO","3.67e+02",1
"26269",7356," 19","P2","M21","G11","EKVX","DMSO","3.67e+02",1
"26270",842," 15","P2","M21","G11","LOXIMVI","DMSO","3.67e+02",1
"26271",13943," 59","P2","M21","G11","UACC257","DMSO","3.67e+02",1
"26272",2462,"  9","P2","M21","G11","MDAMB231","DMSO","3.67e+02",1
"26273",9136," 93","P2","M21","G11","HT29","DMSO","3.67e+02",1
"26274",30255," 68","P2","M21","G11","SKMEL2","DMSO","3.67e+02",1
"26275",32618," 26","P2","M21","G11","BT549","DMSO","3.67e+02",1
"26276",5817," 65","P2","M21","G11","HOP62","DMSO","3.67e+02",1
"26277",27851," 83","P2","M21","G11","HCT15","DMSO","3.67e+02",1
"26278",31796," 23","P2","M21","G11","SF539","DMSO","3.67e+02",1
"26279",25351," 57","P2","M21","G11","HS578T","DMSO","3.67e+02",1
"26280",15658,"101","P2","M21","G11","SW620","DMSO","3.67e+02",1
"26281",26956," 44","P2","M21","G11","IGROV1","DMSO","3.67e+02",1
"26282",30254," 68","P2","M21","G11","SKMEL2","DMSO","3.67e+02",1
"26283",25350," 57","P2","M21","G11","HS578T","DMSO","3.67e+02",1
"26284",17138," 25","P2","M21","G11","OVCAR4","DMSO","3.67e+02",1
"26285",32619," 26","P2","M21","G11","BT549","DMSO","3.67e+02",1
"26286",31797," 23","P2","M21","G11","SF539","DMSO","3.67e+02",1
"26287",28017,"166","P2","M22","G11","HCT15","Oxaliplatin","1.10e-01",2
"26288",12445,"126","P2","M22","G11","COLO205","Oxaliplatin","1.10e-01",2
"26289",30415,"148","P2","M22","G11","SKMEL2","Oxaliplatin","1.10e-01",2
"26290",18174,"135","P2","M22","G11","M14","Oxaliplatin","1.10e-01",2
"26291",1218,"203","P2","M22","G11","LOXIMVI","Oxaliplatin","1.10e-01",2
"26292",21523,"181","P2","M22","G11","MALME3M","Oxaliplatin","1.10e-01",2
"26293",21522,"181","P2","M22","G11","MALME3M","Oxaliplatin","1.10e-01",2
"26294",18175,"135","P2","M22","G11","M14","Oxaliplatin","1.10e-01",2
"26295",10169,"201","P2","M22","G11","OVCAR5","Oxaliplatin","1.10e-01",2
"26296",4351,"144","P2","M22","G11","T47D","Oxaliplatin","1.10e-01",2
"26297",25514,"139","P2","M22","G11","HS578T","Oxaliplatin","1.10e-01",2
"26298",27191,"161","P2","M22","G11","IGROV1","Oxaliplatin","1.10e-01",2
"26299",1219,"203","P2","M22","G11","LOXIMVI","Oxaliplatin","1.10e-01",2
"26300",7585,"133","P2","M22","G11","EKVX","Oxaliplatin","1.10e-01",2
"26301",5934,"124","P2","M22","G11","HOP62","Oxaliplatin","1.10e-01",2
"26302",30414,"148","P2","M22","G11","SKMEL2","Oxaliplatin","1.10e-01",2
"26303",23066,"139","P2","M22","G11","ACHN","Oxaliplatin","1.10e-01",2
"26304",4350,"144","P2","M22","G11","T47D","Oxaliplatin","1.10e-01",2
"26305",28016,"166","P2","M22","G11","HCT15","Oxaliplatin","1.10e-01",2
"26306",9265,"157","P2","M22","G11","HT29","Oxaliplatin","1.10e-01",2
"26307",32918,"176","P2","M22","G11","BT549","Oxaliplatin","1.10e-01",2
"26308",5935,"124","P2","M22","G11","HOP62","Oxaliplatin","1.10e-01",2
"26309",15687,"115","P2","M22","G11","SW620","Oxaliplatin","1.10e-01",2
"26310",27190,"161","P2","M22","G11","IGROV1","Oxaliplatin","1.10e-01",2
"26311",32919,"176","P2","M22","G11","BT549","Oxaliplatin","1.10e-01",2
"26312",17418,"165","P2","M22","G11","OVCAR4","Oxaliplatin","1.10e-01",2
"26313",7584,"133","P2","M22","G11","EKVX","Oxaliplatin","1.10e-01",2
"26314",15686,"115","P2","M22","G11","SW620","Oxaliplatin","1.10e-01",2
"26315",9264,"157","P2","M22","G11","HT29","Oxaliplatin","1.10e-01",2
"26316",10168,"201","P2","M22","G11","OVCAR5","Oxaliplatin","1.10e-01",2
"26317",25515,"139","P2","M22","G11","HS578T","Oxaliplatin","1.10e-01",2
"26318",17419,"165","P2","M22","G11","OVCAR4","Oxaliplatin","1.10e-01",2
"26319",23067,"139","P2","M22","G11","ACHN","Oxaliplatin","1.10e-01",2
"26320",19796,"130","P2","M22","G11","A498","Oxaliplatin","1.10e-01",2
"26321",32107,"178","P2","M22","G11","SF539","Oxaliplatin","1.10e-01",2
"26322",12444,"126","P2","M22","G11","COLO205","Oxaliplatin","1.10e-01",2
"26323",2849,"202","P2","M22","G11","MDAMB231","Oxaliplatin","1.10e-01",2
"26324",14096,"136","P2","M22","G11","UACC257","Oxaliplatin","1.10e-01",2
"26325",14097,"136","P2","M22","G11","UACC257","Oxaliplatin","1.10e-01",2
"26326",19797,"130","P2","M22","G11","A498","Oxaliplatin","1.10e-01",2
"26327",32106,"178","P2","M22","G11","SF539","Oxaliplatin","1.10e-01",2
"26328",2848,"202","P2","M22","G11","MDAMB231","Oxaliplatin","1.10e-01",2
"26329",9952," 93","P2","M23","G12","OVCAR5","Mercaptopurine","1.10e-02",1
"26330",30305," 93","P2","M23","G12","SKMEL2","Mercaptopurine","1.10e-02",1
"26331",15609," 76","P2","M23","G12","SW620","Mercaptopurine","1.10e-02",1
"26332",26925," 28","P2","M23","G12","IGROV1","Mercaptopurine","1.10e-02",1
"26333",919," 53","P2","M23","G12","LOXIMVI","Mercaptopurine","1.10e-02",1
"26334",25346," 55","P2","M23","G12","HS578T","Mercaptopurine","1.10e-02",1
"26335",31923," 86","P2","M23","G12","SF539","Mercaptopurine","1.10e-02",1
"26336",26924," 28","P2","M23","G12","IGROV1","Mercaptopurine","1.10e-02",1
"26337",30304," 93","P2","M23","G12","SKMEL2","Mercaptopurine","1.10e-02",1
"26338",918," 53","P2","M23","G12","LOXIMVI","Mercaptopurine","1.10e-02",1
"26339",27742," 29","P2","M23","G12","HCT15","Mercaptopurine","1.10e-02",1
"26340",13836,"  6","P2","M23","G12","UACC257","Mercaptopurine","1.10e-02",1
"26341",4082," 10","P2","M23","G12","T47D","Mercaptopurine","1.10e-02",1
"26342",22937," 74","P2","M23","G12","ACHN","Mercaptopurine","1.10e-02",1
"26343",4083," 10","P2","M23","G12","T47D","Mercaptopurine","1.10e-02",1
"26344",17937," 16","P2","M23","G12","M14","Mercaptopurine","1.10e-02",1
"26345",9076," 63","P2","M23","G12","HT29","Mercaptopurine","1.10e-02",1
"26346",13837,"  6","P2","M23","G12","UACC257","Mercaptopurine","1.10e-02",1
"26347",27743," 29","P2","M23","G12","HCT15","Mercaptopurine","1.10e-02",1
"26348",25347," 55","P2","M23","G12","HS578T","Mercaptopurine","1.10e-02",1
"26349",9953," 93","P2","M23","G12","OVCAR5","Mercaptopurine","1.10e-02",1
"26350",12366," 87","P2","M23","G12","COLO205","Mercaptopurine","1.10e-02",1
"26351",19609," 36","P2","M23","G12","A498","Mercaptopurine","1.10e-02",1
"26352",17936," 16","P2","M23","G12","M14","Mercaptopurine","1.10e-02",1
"26353",19608," 36","P2","M23","G12","A498","Mercaptopurine","1.10e-02",1
"26354",9077," 63","P2","M23","G12","HT29","Mercaptopurine","1.10e-02",1
"26355",31922," 86","P2","M23","G12","SF539","Mercaptopurine","1.10e-02",1
"26356",15608," 76","P2","M23","G12","SW620","Mercaptopurine","1.10e-02",1
"26357",5697,"  5","P2","M23","G12","HOP62","Mercaptopurine","1.10e-02",1
"26358",32745," 89","P2","M23","G12","BT549","Mercaptopurine","1.10e-02",1
"26359",22936," 74","P2","M23","G12","ACHN","Mercaptopurine","1.10e-02",1
"26360",7373," 27","P2","M23","G12","EKVX","Mercaptopurine","1.10e-02",1
"26361",2590," 73","P2","M23","G12","MDAMB231","Mercaptopurine","1.10e-02",1
"26362",21174,"  7","P2","M23","G12","MALME3M","Mercaptopurine","1.10e-02",1
"26363",17265," 88","P2","M23","G12","OVCAR4","Mercaptopurine","1.10e-02",1
"26364",21175,"  7","P2","M23","G12","MALME3M","Mercaptopurine","1.10e-02",1
"26365",12367," 87","P2","M23","G12","COLO205","Mercaptopurine","1.10e-02",1
"26366",17264," 88","P2","M23","G12","OVCAR4","Mercaptopurine","1.10e-02",1
"26367",2591," 73","P2","M23","G12","MDAMB231","Mercaptopurine","1.10e-02",1
"26368",5696,"  5","P2","M23","G12","HOP62","Mercaptopurine","1.10e-02",1
"26369",32744," 89","P2","M23","G12","BT549","Mercaptopurine","1.10e-02",1
"26370",7372," 27","P2","M23","G12","EKVX","Mercaptopurine","1.10e-02",1
"26371",23041,"126","P2","M24","G12","ACHN","DMSO","3.67e+02",2
"26372",2809,"182","P2","M24","G12","MDAMB231","DMSO","3.67e+02",2
"26373",25536,"150","P2","M24","G12","HS578T","DMSO","3.67e+02",2
"26374",23040,"126","P2","M24","G12","ACHN","DMSO","3.67e+02",2
"26375",32154,"202","P2","M24","G12","SF539","DMSO","3.67e+02",2
"26376",25537,"150","P2","M24","G12","HS578T","DMSO","3.67e+02",2
"26377",32924,"179","P2","M24","G12","BT549","DMSO","3.67e+02",2
"26378",4413,"175","P2","M24","G12","T47D","DMSO","3.67e+02",2
"26379",28023,"169","P2","M24","G12","HCT15","DMSO","3.67e+02",2
"26380",28022,"169","P2","M24","G12","HCT15","DMSO","3.67e+02",2
"26381",9220,"135","P2","M24","G12","HT29","DMSO","3.67e+02",2
"26382",1036,"112","P2","M24","G12","LOXIMVI","DMSO","3.67e+02",2
"26383",4412,"175","P2","M24","G12","T47D","DMSO","3.67e+02",2
"26384",17361,"136","P2","M24","G12","OVCAR4","DMSO","3.67e+02",2
"26385",1037,"112","P2","M24","G12","LOXIMVI","DMSO","3.67e+02",2
"26386",9221,"135","P2","M24","G12","HT29","DMSO","3.67e+02",2
"26387",21481,"160","P2","M24","G12","MALME3M","DMSO","3.67e+02",2
"26388",30368,"125","P2","M24","G12","SKMEL2","DMSO","3.67e+02",2
"26389",18150,"123","P2","M24","G12","M14","DMSO","3.67e+02",2
"26390",2808,"182","P2","M24","G12","MDAMB231","DMSO","3.67e+02",2
"26391",21480,"160","P2","M24","G12","MALME3M","DMSO","3.67e+02",2
"26392",15829,"186","P2","M24","G12","SW620","DMSO","3.67e+02",2
"26393",27142,"137","P2","M24","G12","IGROV1","DMSO","3.67e+02",2
"26394",12598,"203","P2","M24","G12","COLO205","DMSO","3.67e+02",2
"26395",27143,"137","P2","M24","G12","IGROV1","DMSO","3.67e+02",2
"26396",19752,"108","P2","M24","G12","A498","DMSO","3.67e+02",2
"26397",15828,"186","P2","M24","G12","SW620","DMSO","3.67e+02",2
"26398",17360,"136","P2","M24","G12","OVCAR4","DMSO","3.67e+02",2
"26399",30369,"125","P2","M24","G12","SKMEL2","DMSO","3.67e+02",2
"26400",12599,"203","P2","M24","G12","COLO205","DMSO","3.67e+02",2
"26401",19753,"108","P2","M24","G12","A498","DMSO","3.67e+02",2
"26402",5919,"116","P2","M24","G12","HOP62","DMSO","3.67e+02",2
"26403",10117,"175","P2","M24","G12","OVCAR5","DMSO","3.67e+02",2
"26404",14043,"109","P2","M24","G12","UACC257","DMSO","3.67e+02",2
"26405",5918,"116","P2","M24","G12","HOP62","DMSO","3.67e+02",2
"26406",18151,"123","P2","M24","G12","M14","DMSO","3.67e+02",2
"26407",14042,"109","P2","M24","G12","UACC257","DMSO","3.67e+02",2
"26408",32155,"202","P2","M24","G12","SF539","DMSO","3.67e+02",2
"26409",10116,"175","P2","M24","G12","OVCAR5","DMSO","3.67e+02",2
"26410",7711,"196","P2","M24","G12","EKVX","DMSO","3.67e+02",2
"26411",7710,"196","P2","M24","G12","EKVX","DMSO","3.67e+02",2
"26412",32925,"179","P2","M24","G12","BT549","DMSO","3.67e+02",2
"26413",30306," 94","P2","M3","G2","SKMEL2","DMSO","3.67e+02",1
"26414",4226," 82","P2","M3","G2","T47D","DMSO","3.67e+02",1
"26415",5728," 21","P2","M3","G2","HOP62","DMSO","3.67e+02",1
"26416",12362," 85","P2","M3","G2","COLO205","DMSO","3.67e+02",1
"26417",19650," 57","P2","M3","G2","A498","DMSO","3.67e+02",1
"26418",15539," 41","P2","M3","G2","SW620","DMSO","3.67e+02",1
"26419",26959," 45","P2","M3","G2","IGROV1","DMSO","3.67e+02",1
"26420",32627," 30","P2","M3","G2","BT549","DMSO","3.67e+02",1
"26421",7437," 59","P2","M3","G2","EKVX","DMSO","3.67e+02",1
"26422",4227," 82","P2","M3","G2","T47D","DMSO","3.67e+02",1
