"","drug","ionIndex","slope","r2","adj-r2","pvalue"
"20512","Mercaptopurine","789","1.07664582617909","0.957309407870721","0.955062534600759","1.7929291521628e-14"
"20513","Oxaliplatin","789","0.976695848798606","0.995200302105377","0.994947686426713","1.69562037382566e-23"
"20514","YC-1","789","1.12003444173331","0.940655693619898","0.937532309073577","4.12991544881523e-13"
"20515","Docetaxel","790","0.97077360353724","0.798481952602911","0.787875739582012","4.91604805340737e-08"
"20516","Everolimus","790","0.790444278727119","0.913042709556111","0.908466010059064","1.577840011153e-11"
"20517","Gemcitabine","790","1.22757467834824","0.91085848649525","0.906166827889736","1.99932259733263e-11"
"20518","Oligomycin A","790","0.951397130317154","0.962892465023306","0.960939436866638","4.72235753145811e-15"
"20519","17-AAG","790","0.858166028240676","0.793665518375439","0.782805808816251","6.16922279132537e-08"
"20520","BPTES","790","0.804249966643636","0.811365580159406","0.801437452799375","2.60584279113313e-08"
"20521","Chlormethine","790","1.02746780477385","0.92590130371972","0.922001372336547","3.42869130915243e-12"
"20522","Clofarabine","790","1.25003900886523","0.755234710178017","0.742352326503175","3.19484411272624e-07"
"20523","Erlotinib","790","1.03001313970073","0.92407453188448","0.920078454615242","4.32508336466995e-12"
"20524","Fluorouracil","790","1.16143088079776","0.956351710141949","0.954054431728367","2.2145834937985e-14"
"20525","Irinotecan","790","0.898901293267908","0.930078838841782","0.926398777728191","1.97165611071023e-12"
"20526","Panzem-2-ME2","790","0.920277809956193","0.650121891701048","0.631707254422156","1.01628093377785e-05"
"20527","Pemetrexed","790","0.920241269343538","0.901633152919691","0.89645595044178","5.11881183360128e-11"
"20528","Asparaginase","790","0.922301638069483","0.77625808395099","0.759047167331835","1.4353430546797e-05"
"20529","Rapamycin","790","0.844104989396106","0.910552790557662","0.905845042692276","2.06572652293775e-11"
"20530","Methotrexate","790","0.711762738487801","0.666751010060582","0.649211589537455","6.32908344664494e-06"
"20531","Omacetaxine","790","0.906573076075213","0.653741506572463","0.635517375339435","9.18463003391621e-06"
"20532","Paclitaxel","790","0.936342713337734","0.797369536521417","0.786704775285702","5.18318912993963e-08"
"20533","Topotecan","790","0.919222163528009","0.918188309283792","0.913882430825045","8.81670158035563e-12"
"20534","Trametinib","790","0.814599647000507","0.842178493620497","0.833872098547891","4.70898635780921e-09"
"20535","Cladribine","790","1.03483920403521","0.792346014018879","0.781416856861978","6.55920195094092e-08"
"20536","Decitabine","790","0.940892597135005","0.928025822921732","0.924237708338665","2.59812078715544e-12"
"20537","Lenvatinib","790","1.15132126415034","0.94872654614952","0.946027943315285","1.02600411880043e-13"
"20538","Mercaptopurine","790","0.78607496877439","0.531132868217531","0.506455650755296","0.000178831801778436"
"20539","Oxaliplatin","790","1.06005386331057","0.950489357564642","0.947883534278571","7.35263267487393e-14"
"20540","YC-1","790","1.03741196272835","0.958525660911654","0.956342800959636","1.36164496650862e-14"
"20541","Docetaxel","791","0.956497509757334","0.965004102331486","0.963162212980511","2.70397464069868e-15"
"20542","Everolimus","791","0.965546858268294","0.979630225395051","0.978558131994791","1.57130485927807e-17"
"20543","Gemcitabine","791","0.99036775097258","0.9602206297048","0.958126978636632","9.15299173131368e-15"
"20544","Oligomycin A","791","0.990884727709735","0.969235681169752","0.967616506494476","7.9328996929376e-16"
"20545","17-AAG","791","0.95173234946728","0.982996210743203","0.98210127446653","2.82099796402238e-18"
"20546","BPTES","791","0.99383540901504","0.970659562458578","0.969115328903767","5.05390959647889e-16"
"20547","Chlormethine","791","1.00516345177544","0.972100555796959","0.970632163996799","3.13012658403571e-16"
"20548","Clofarabine","791","0.99106949730193","0.960457805153485","0.958376637003669","8.64653208392596e-15"
"20549","Erlotinib","791","0.984032184086739","0.971424225744062","0.969920237625328","3.93116824935992e-16"
"20550","Fluorouracil","791","0.937732195517966","0.971280996984774","0.969769470510288","4.12266819572569e-16"
"20551","Irinotecan","791","0.923786959293085","0.977043031651143","0.975834770159098","4.89889375892183e-17"
"20552","Panzem-2-ME2","791","0.962871325906372","0.967259387009456","0.965536196852059","1.43452184217817e-15"
"20553","Pemetrexed","791","0.950875508066169","0.976545723933894","0.975311288351467","6.00646670710265e-17"
"20554","Asparaginase","791","1.14630545683485","0.940177908282392","0.935576208919499","2.49916178042797e-09"
"20555","Rapamycin","791","0.962035947240432","0.972194672603491","0.970731234319465","3.03110729320377e-16"
"20556","Methotrexate","791","0.945451854868218","0.969966686068474","0.968385985335236","6.31052904053269e-16"
"20557","Omacetaxine","791","1.00206693658127","0.986975824634214","0.986290341720225","2.23641783031305e-19"
"20558","Paclitaxel","791","1.00080191198756","0.963204081377834","0.961267454081931","4.3581499010466e-15"
"20559","Topotecan","791","1.03615705018063","0.986818896121462","0.986125153812065","2.5061026356883e-19"
"20560","Trametinib","791","0.989561171782628","0.985671411127688","0.984917274871251","5.54137763555488e-19"
"20561","Cladribine","791","1.03329051491286","0.956490672302634","0.954200707686984","2.14836193887441e-14"
"20562","Decitabine","791","1.08568605962765","0.98354971146756","0.982683906807958","2.05947484029629e-18"
"20563","Lenvatinib","791","1.07836159945484","0.963790627004826","0.961884870531396","3.74012231733851e-15"
"20564","Mercaptopurine","791","0.948052288472857","0.97616018734529","0.974905460363463","7.01397399314288e-17"
"20565","Oxaliplatin","791","0.997927659517573","0.980027193857065","0.978975993533753","1.30311634776726e-17"
"20566","YC-1","791","1.02089276026913","0.985224810744701","0.984447169204949","7.41887696532824e-19"
"20567","Docetaxel","792","0.949696949081119","0.971943879298725","0.970467241367079","3.30140006569434e-16"
"20568","Everolimus","792","0.973839804976458","0.991619392632208","0.991178308033903","3.38549016292284e-21"
"20569","Gemcitabine","792","1.02715860542491","0.990016288607901","0.98949083011358","1.7868831847492e-20"
"20570","Oligomycin A","792","1.0047509100128","0.982604454459187","0.981688899430723","3.50314568301152e-18"
"20571","17-AAG","792","0.976222526998899","0.985546352847987","0.984785634576828","6.01860579599341e-19"
"20572","BPTES","792","1.02165723107995","0.984326816696895","0.983501912312521","1.30000977234e-18"
"20573","Chlormethine","792","1.0533427499667","0.99034068539206","0.989832300412694","1.30541211042577e-20"
"20574","Clofarabine","792","1.02553576241176","0.985675510915219","0.984921590437073","5.52632297608172e-19"
"20575","Erlotinib","792","1.0378971336113","0.988696203681259","0.988101267032904","5.81721309852223e-20"
"20576","Fluorouracil","792","0.966152658450223","0.980131621203049","0.979085917055841","1.23974986200423e-17"
"20577","Irinotecan","792","0.99745558664105","0.995437549004798","0.995197420005051","1.04744869654431e-23"
"20578","Panzem-2-ME2","792","1.00296504905242","0.978336952497087","0.977196792102197","2.82153963173807e-17"
"20579","Pemetrexed","792","0.968644756211356","0.981984849269981","0.981036683442085","4.88630403486862e-18"
"20580","Asparaginase","792","1.09954875153326","0.959790488715579","0.956697449386008","1.87269880007071e-10"
"20581","Rapamycin","792","0.957000519281845","0.987924253470361","0.987288687863538","1.08998393908112e-19"
"20582","Methotrexate","792","0.975925264032942","0.990332120721341","0.989823284969832","1.31645480771213e-20"
"20583","Omacetaxine","792","0.953388044299198","0.980335731570334","0.979300770074036","1.12380037324684e-17"
"20584","Paclitaxel","792","0.933852379864183","0.97944323984505","0.978361305100052","1.71394990111563e-17"
"20585","Topotecan","792","1.00866447785252","0.992097084803756","0.99168114189869","1.9381588060066e-21"
"20586","Trametinib","792","0.979835091670543","0.991999072875969","0.991577971448389","2.1790248838335e-21"
"20587","Cladribine","792","1.00359275443735","0.983773069743605","0.982919020782742","1.80846044401776e-18"
"20588","Decitabine","792","1.06021463012374","0.99166695085618","0.991228369322294","3.20724696487515e-21"
"20589","Lenvatinib","792","1.04472101735298","0.987163001404776","0.986487369899764","1.94890956122055e-19"
"20590","Mercaptopurine","792","0.960305955890812","0.985948681164621","0.985209138068022","4.60195521687651e-19"
"20591","Oxaliplatin","792","1.00996569527008","0.991004897141769","0.990531470675547","6.63260797037247e-21"
"20592","YC-1","792","1.00932990510377","0.98510715328144","0.984323319243621","7.99992548278855e-19"
"20593","Docetaxel","793","0.958839846220109","0.987481451571914","0.986822580602014","1.53492777873733e-19"
"20594","Everolimus","793","1.00881774770373","0.977527024932042","0.97634423677057","4.00026015964474e-17"
"20595","Gemcitabine","793","0.95733778287647","0.991077354562393","0.990607741644624","6.14187879843011e-21"
"20596","Oligomycin A","793","0.973124899925405","0.989135452493346","0.988563634203522","3.99123526028887e-20"
"20597","17-AAG","793","1.00275992204513","0.98250693626075","0.981586248695527","3.69438379236194e-18"
"20598","BPTES","793","0.964639991311306","0.975286811340339","0.973986117200357","9.8761150336272e-17"
"20599","Chlormethine","793","0.941950253983184","0.968016349805083","0.966332999794825","1.14827389746928e-15"
"20600","Clofarabine","793","0.969047828635243","0.988956699630207","0.988375473294955","4.66091945362185e-20"
"20601","Erlotinib","793","0.982822551830933","0.976075534417513","0.974816352018435","7.25446724363113e-17"
"20602","Fluorouracil","793","0.943709261722291","0.984455207391717","0.983637060412334","1.20222114025818e-18"
"20603","Irinotecan","793","0.983118054585054","0.982664408083113","0.98175200850854","3.39001903400999e-18"
"20604","Panzem-2-ME2","793","0.958714620065666","0.9839908179025","0.983148229371052","1.59047539267452e-18"
"20605","Pemetrexed","793","1.00501102490276","0.965207405823118","0.963376216655914","2.55813376073573e-15"
"20606","Asparaginase","793","1.03730505536684","0.968879453554139","0.966485565365996","3.52672043527491e-11"
"20607","Rapamycin","793","0.974037264736112","0.98870021260778","0.988105486955558","5.79763260867571e-20"
"20608","Methotrexate","793","0.964316855537338","0.986619456025831","0.985915216869296","2.8906625512392e-19"
"20609","Omacetaxine","793","0.945779784323041","0.96252061689352","0.960548017782652","5.19245366173678e-15"
"20610","Paclitaxel","793","1.03042625155511","0.983801294025822","0.982948730553497","1.77877467769521e-18"
"20611","Topotecan","793","1.03446702794596","0.991653708018056","0.99121442949269","3.25601589376116e-21"
"20612","Trametinib","793","0.979628210529969","0.968395875291968","0.966732500307335","1.0249866695133e-15"
"20613","Cladribine","793","1.11285056068372","0.979442020070359","0.978360021126694","1.71491726399839e-17"
"20614","Decitabine","793","1.0070794487225","0.993379025025781","0.993030552658717","3.60507866558295e-22"
"20615","Lenvatinib","793","0.979068206432139","0.985174201195477","0.984393895995239","7.66401279263444e-19"
"20616","Mercaptopurine","793","1.00180955027036","0.981641537088031","0.980675302197928","5.84701266999117e-18"
"20617","Oxaliplatin","793","0.973255843939776","0.985408503098598","0.984640529577471","6.58697685043981e-19"
"20618","YC-1","793","0.982522310474654","0.990097645222251","0.989576468655001","1.6531849356616e-20"
"20619","Docetaxel","794","1.02152699133875","0.990082304781302","0.989560320822423","1.67768762475229e-20"
"20620","Everolimus","794","1.0221194657889","0.992937783534697","0.99256608793126","6.65553896392337e-22"
"20621","Gemcitabine","794","1.01984795571744","0.994803986832285","0.994530512455036","3.60364565997405e-23"
"20622","Oligomycin A","794","0.997015093437358","0.992125590285187","0.991711147668618","1.87273029709932e-21"
"20623","17-AAG","794","1.01528208237274","0.987005270465673","0.986321337332287","2.18881311261678e-19"
"20624","BPTES","794","1.00855228020857","0.983278205153205","0.982398110687584","2.40629951361899e-18"
"20625","Chlormethine","794","0.980849401767916","0.990364098612949","0.989856945908368","1.27564647226474e-20"
"20626","Clofarabine","794","1.0303205881185","0.995060423595411","0.994800445889907","2.2278009076388e-23"
"20627","Erlotinib","794","0.968177943138303","0.990423897792335","0.989919892412985","1.20236001618936e-20"
"20628","Fluorouracil","794","0.902491898062321","0.992364723119217","0.991962866441281","1.39698696751357e-21"
"20629","Irinotecan","794","1.01340978804305","0.993699030057218","0.99336740006023","2.25145559392088e-22"
"20630","Panzem-2-ME2","794","0.997939827076453","0.978197125369862","0.977049605652486","2.999570938241e-17"
"20631","Pemetrexed","794","0.994535948064619","0.991474872289888","0.991026181357777","3.98282719861823e-21"
"20632","Asparaginase","794","1.03567480146598","0.976775940594184","0.974989474486044","5.24371495760426e-12"
"20633","Rapamycin","794","0.974950597488264","0.99081502141244","0.990331601486779","8.08920949271669e-21"
"20634","Methotrexate","794","1.01283067398727","0.992266794897176","0.99185978410229","1.57685494212002e-21"
"20635","Omacetaxine","794","1.02160415725351","0.953053477293388","0.95058260767725","4.43110485902985e-14"
"20636","Paclitaxel","794","1.02367470531037","0.995186759109301","0.994933430641369","1.74163202080694e-23"
"20637","Topotecan","794","1.03173650510867","0.992152548787193","0.991739525039151","1.81267839460671e-21"
"20638","Trametinib","794","0.981849489602237","0.991120405068256","0.990653057966585","5.86594714056789e-21"
"20639","Cladribine","794","1.05163006508255","0.98123859312799","0.980251150661042","7.18771557184017e-18"
"20640","Decitabine","794","0.955079804720949","0.991445028867928","0.990994767229398","4.11732447608465e-21"
